Timestamp,Speaker,Text
[01:49:33],Joe Rogan,"But, also, what we will be. This will be so much different. Our concerns about money, about status, about where allof these things will seemingly go by the wayside if we really become enlightened, if we really become artificiallyenlightened by some sort of an AI interface where we have this symbiotic relationship with some new internet typeconnection to information? But, you know, what happens then? What is important? What is not important? Isprivacy important when we're all gods?"
[01:50:13],Elon Musk,"I mean, I think the things that we think are important to keep private right now-"
[01:50:18],Joe Rogan,Right.
[01:50:18],Elon Musk,... we probably will not think going forward.
[01:50:19],Joe Rogan,"Shame, right? Information, right? What are hiding? Emotions? What are we hiding?"
[01:50:29],Elon Musk,"I mean, I think, like, I don't know. Maybe it's like embarrassing stuff."
[01:50:33],Joe Rogan,"Right, embarrassing stuff."
[01:50:35],Elon Musk,"But there's actually -- Like, I think, people, there's like not that much that's kept private that people -- that isactually relevant."
[01:50:43],Joe Rogan,Right.
[01:50:44],Elon Musk,"That other people would actually care about. When you think other people care about it, but they don't really careabout it. And, certainly, governments don't."
[01:50:50],Joe Rogan,"Well, some people care about it. But, then, it gets weird when it gets exposed. Like Jennifer Lawrence, when thosenaked pictures got exposed, like, I think, in some ways, people liked her more."
[01:51:01],Elon Musk,Yeah.
[01:51:01],Joe Rogan,"They realized like she's just a person. It's just a girl who likes sex, and is just alive, and has a boyfriend, and sendshim messages. And, now, you get to look into it, and you probably shouldn't have, but somebody let it go, and theyput it online, and all right."
[01:51:16],Elon Musk,She seems to be doing okay.
[01:51:17],Joe Rogan,"She's a person. She's just you, and me, and it's the same thing. She's just in some weird place where she's on a 35-foot tall screen with music playing every time she talks."
[01:51:30],Elon Musk,"Yeah. I mean, I'm sure like not-"
[01:51:33],Joe Rogan,"No, but she's fine."
[01:51:33],Elon Musk,"She's not happy about it, but she's-"
[01:51:35],Joe Rogan,No.
[01:51:35],Elon Musk,But she's clearly doing fine.
[01:51:38],Joe Rogan,"But once this interface is fully realized where we really do become something far more powerful in terms of ourcognitive ability, our ability to understand irrational thoughts, and mitigate them, and that we're all connected insome sort of an insane way. I mean, what are our thoughts on wealth, our thoughts on social status? Like howmany of those just evaporate? And our need for privacy, maybe our need for privacy will be the ultimate bottleneckthat we'll have to surpass."
[01:52:13],Elon Musk,"I think, the things that we think are important now will probably not be important in the future, but there will bethings that are important. It's just, like, different things."
[01:52:22],Joe Rogan,What will be more important?
[01:52:22],Elon Musk,I don't know. There might be some more of ideas potentially. I don't think Darwin's going away.
[01:52:32],Joe Rogan,Right.
[01:52:33],Elon Musk,Darwin's going to be there.
[01:52:37],Joe Rogan,"That was that, yeah."
[01:52:37],Elon Musk,Darwin will be there forever.
[01:52:39],Joe Rogan,"Forever, yeah."
[01:52:41],Elon Musk,It would just be a different arena. Different arena.
[01:52:45],Joe Rogan,A digital arena.
[01:52:47],Elon Musk,Different arena. Darwin is not going away.
[01:52:53],Joe Rogan,What keeps you up at night?
[01:52:57],Elon Musk,"Well, it's quite hard to run companies."
[01:52:59],Joe Rogan,Yeah.
[01:52:59],Elon Musk,"Especially car companies, I would say. It's quite challenging."
[01:53:03],Joe Rogan,The car business is the hardest one of all the things you do?
[01:53:07],Joe Rogan,"Yes, because it's a consumer-oriented business as opposed to like SpaceX and-"
[01:53:12],Elon Musk,"Not that SpaceX because SpaceX is no walk in the park, but a car company, it's very difficult to keep a carcompany alive. It's very difficult. You know, there's only two companies in the history of American car companiesthat haven't gone bankrupt, and that's Ford and Tesla. That's it."
[01:53:33],Joe Rogan,"Yeah, Ford rode out that crazy storm, huh? They're the only one."
[01:53:37],Elon Musk,By the skin of their teeth.
[01:53:37],Joe Rogan,Shot out to the Mustang.
[01:53:41],Elon Musk,Yeah.
[01:53:41],Joe Rogan,"Yeah, by the skin of their teeth. That is interesting, right?"
[01:53:43],Elon Musk,"Same with Tesla, we barely survived."
[01:53:45],Joe Rogan,How close did you get to folding?
[01:53:47],Elon Musk,"Very close. I mean, 2008 is not a good time to be a car company, especially a startup car company, and especiallyan electric car company. That was like stupidity squared."
[01:54:00],Joe Rogan,And this is when you had those cool Roadsters with the T-top?
[01:54:03],Elon Musk,Yeah.
[01:54:03],Joe Rogan,With a target top?
[01:54:06],Elon Musk,"Yeah. We had like a -- It was highly modified Elise chassis. The body was completely different. By the way, that wasa super dumb strategy that we actually did because we-"
[01:54:16],Joe Rogan,What's dumb?
[01:54:17],Elon Musk,"It was based on two false premises. One false premise was that we would be able to cheaply convert the LotusElise, and use that as a car platform, and that we'll be able to use technology from this little company called ACPropulsion for the electric drive train on the battery. Premise, the AC propulsion technology did not work inproduction, and we ended up using none of it in long-term. None of it. We had to resign everything."
[01:54:51],Elon Musk,"And then once you add a battery pack and electric motor to the car, it got heavier. It got 30% heavier. It invalidatedthe entire structure, all the crash structure. Everything had to be redone. Nothing. Like, I think, it had less than 7%of the parts were common with any other device including cars or anything."
[01:55:13],Joe Rogan,7%?
[01:55:13],Elon Musk,Yes.
[01:55:15],Joe Rogan,"Everything? Including tires, and wheels, bolts, brakes?"
[01:55:20],Elon Musk,"Yeah, even every-"
[01:55:21],Joe Rogan,Steering wheel? Seat?
[01:55:21],Elon Musk,"The steering wheel was -- I think, the steering wheel was almost the same. Yes, the windscreen. The windscreen."
[01:55:31],Joe Rogan,Different?
[01:55:32],Elon Musk,"No. I think, the windscreen is the same."
[01:55:33],Joe Rogan,Same?
[01:55:33],Elon Musk,"Yes. I think, we were able to keep the windscreen."
[01:55:35],Joe Rogan,"But the last was 7%. So, that's basically-"
[01:55:37],Elon Musk,"Every body panel is different. The entire structure was different. We couldn't use the, like, the HVAC system, the airconditioner. It was belt-driven air conditioner. So, now, we needed something that was electrically driven. We needa new AC compressor."
[01:55:55],Joe Rogan,"And all that takes away from the battery life as well, right?"
[01:55:58],Elon Musk,"Yeah. We need a small highly efficient air conditioning system that fit in a tiny car and was electrically powered,not belt-driven. It was very difficult."
[01:56:08],Joe Rogan,"How much of those weigh, those cars, the Roadster?"
[01:56:12],Elon Musk,I think it was 2700 pounds.
[01:56:14],Joe Rogan,That's still very light.
[01:56:15],Elon Musk,"27. Depending on which version, 2650 to 2750 pounds, something like that."
[01:56:19],Joe Rogan,And what was the weight distribution?
[01:56:23],Elon Musk,"It was about 50 -- Well, there were different versions of the car. So, it's about 55 on the rear."
[01:56:32],Joe Rogan,That's not bad.
[01:56:32],Elon Musk,It was rear bias.
[01:56:33],Joe Rogan,"Right, but not bad. Considering like a 911, which is like one of the most popular sports cars of all time. Heavy rearend bias."
[01:56:41],Elon Musk,"Well, I mean, yeah. The 911, I'm not going to joke, is like the master despite Newton not being on their side."
[01:56:50],Joe Rogan,Yeah.
[01:56:51],Elon Musk,"I guess, fighting Newton, it's very difficult."
[01:56:53],Joe Rogan,Well-
[01:56:53],Elon Musk,It's like you've got those -- The moments of inertia on a 911 don't make any sense.
[01:56:59],Joe Rogan,They do once you understand them. Once you understand-
[01:57:01],Elon Musk,You don't want to hang the engine off the ass. This is not a wise move.
[01:57:05],Joe Rogan,You don't want to let up on the gas when you're in a corner.
[01:57:09],Elon Musk,"The problem with something where the engine is mounted over the rear axle or off the rear axle towards the rear isthat your polar moment of inertia is fundamentally screwed. You cannot solve this. It's unsolvable. You're screwed.Polar moment of inertia, you're screwed."
[01:57:26],Joe Rogan,Right.
[01:57:27],Elon Musk,"Like, essentially, if you spawn the car like a top, that's your polar moment of inertia. You're just -- I promise Iwouldn't swear on this show, by the way."
[01:57:37],Joe Rogan,Really?
[01:57:37],Elon Musk,Yeah.
[01:57:37],Joe Rogan,Says who?
[01:57:37],Elon Musk,This was for a friend.
[01:57:40],Joe Rogan,Tell that friend to go fuck himself. Who told you not to swear?
[01:57:44],Elon Musk,A friend.
[01:57:44],Joe Rogan,He's not a good friend.
[01:57:46],Elon Musk,Yeah.
[01:57:46],Joe Rogan,That friend need to-
[01:57:46],Elon Musk,I said I wouldn't swear.
[01:57:46],Joe Rogan,"... realize you're fucking Elon Musk. You can do whatever you want, man. If you ever get confused, call me."
[01:57:54],Elon Musk,I'll swear in private. Swear up a storm.
[01:57:56],Joe Rogan,"Okay, just say freaking. It's a fun way. It's like old house moms. Wives and shit that have children, ""Oh, thisfreaking thing."""
[01:58:08],Elon Musk,"Yeah. But, anyway, like the Portia, it's kind of incredible how well Porsche handles given that it's the physics-."
[01:58:15],Joe Rogan,Yes.
[01:58:15],Elon Musk,The moments of inertia are so messed up. To actually still make it work well is incredible.
[01:58:21],Joe Rogan,"Well, if you know how to turn into the corner once you get used to the feeling of it, there's actual benefits to it. Youknow, there are some benefits."
[01:58:28],Elon Musk,"I enjoy. The car I had before, Tesla was a 911."
[01:58:33],Joe Rogan,Okay.
[01:58:34],Elon Musk,That was-
[01:58:34],Joe Rogan,997 or 6?
[01:58:36],Elon Musk,Yeah.
[01:58:36],Joe Rogan,997?
[01:58:37],Elon Musk,Yeah.
[01:58:38],Joe Rogan,"Yeah. Great car, man."
[01:58:41],Elon Musk,"Yeah. I mean, particularly, the Porsche wouldn't have the variable veins on the turbo, and it didn't have the turbolag. That was great."
[01:58:47],Joe Rogan,Yeah.
[01:58:48],Elon Musk,"That was really great. The turbo lag is, like, you know, if you flirt, like phone home, call your mom."
[01:58:55],Joe Rogan,"The older one, right?"
[01:58:55],Elon Musk,It's like about an hour later-
[01:58:57],Joe Rogan,Yeah.
[01:58:57],Elon Musk,... the car accelerates.
[01:58:58],Joe Rogan,And super dangerous too because where it will start spinning and-
[01:59:03],Elon Musk,Yeah.
[01:59:03],Joe Rogan,"Yeah. There's something fun about it though like feeling that rear weight kicking around, you know. And again-"
[01:59:08],Elon Musk,"No, it's great."
